"id","parent_id","usuario_id","tipo_sigo_id","tipo_marca_id","clase_id","pais_id","numero_solicitud","nombre","numero_registro","fecha_registro","numero_renovacion","numero_publicacion","numero_gaceta","fecha_publicacion","fecha_importacion","activo","valido","importado","activa","created_at","updated_at","anterior","propia"
18541,0,1,1,1,33,,"0598-2004","SANTA TERESA CARTA ROJA","98659-C",30/03/2005,,"109130","2679",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18542,0,1,1,1,33,,"0881-2004","SANTA TERESA BLANCO","98651-C",30/03/2005,,"109230","2579",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18543,0,1,1,1,33,,,"CARTA ROJA","31507-C",25/02/1976,"65916-A","30319",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18544,0,1,0,1,33,,"3918-1997","SANTA TERESA GRAN RESERVA","77418-C",09/03/2000,,"80811",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18545,0,1,3,1,33,,"1822-1996","SANTA TERESA SELECTA","81286-C",29/08/2000,,"87877",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18546,0,1,1,1,33,,,"GRAN RESERVA","31503-C",25/02/1976,"66277-A","30315",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18574,0,1,3,1,4,,"1181-2007","PETROLEOS DEL SUR",,,,"124314","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18575,0,1,3,2,37,,"1180-2007","PETROLEOS DEL SUR",,,,"124313","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18576,0,1,3,2,39,,"1179-2007","PETROLEOS DEL SUR","111393-C",06/11/2007,,"124312","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18577,0,1,3,2,40,,"1178-2007","PETROLEOS DEL SUR","111411-C",06/11/2007,,"124311","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18578,0,1,1,1,5,,"1176-2007","PROXON","111426-C",08/11/2007,,"123658","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18579,0,1,0,0,,,,"G GOLLO",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18580,0,1,6,1,9,,"1639-1995","RISO","63510-C",18/04/1997,"70630-A","68526",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18581,0,1,1,1,2,,"1634-1995","RISOGRAPH","63511-C",18/04/1997,"70634-A","68521",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18582,0,1,6,1,16,,"1638-1995","RISO","63512-C",18/04/1997,"70631-A","68525",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18583,0,1,6,1,7,,"1640-1995","RISO","63550-C",22/04/1997,"70632-A","68527",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18584,0,1,6,1,2,,"1642-1995","RISO","63551-C",22/04/1997,"70633-A","68529",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18585,0,1,1,1,9,,"1633-1995","RISOGRAPH","63552-C",22/04/1997,"70635-A","68520",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18586,0,1,1,1,7,,"1632-1995","RISOGRAPH","63553-C",22/04/1997,"70637-A","68519",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18587,0,1,1,1,16,,"1631-1995","RISOGRAPH","63554-C",22/04/1997,"70636-A","68518",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18588,0,1,3,1,9,,"1219-2007","A4 TECH","111721-C",23/11/2007,,"123968","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18590,0,1,1,1,10,,"1404-2007","JUVÉDERM","111727-C",23/11/2007,,"123751","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18591,0,1,1,1,5,,"1405-2007","SURGIDERM","111728-C",23/11/2007,,"123752","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18592,0,1,1,1,10,,"1406-2007","SURGIDERM","111729-C",23/11/2007,,"123753","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18593,0,1,1,1,9,,"1260-2007","Click-to-Adapt","111755-C",03/12/2007,,"123684","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18594,0,1,1,1,16,,"1261-2007","Click-to-Adapt",,,,"123685","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18595,0,1,1,2,35,,"1262-2007","Click-to-Adapt",,,,"123686","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18596,0,1,1,2,38,,"1263-2007","Click-to-Adapt","111529-C",13/11/2007,,"123687","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18597,0,1,1,2,41,,"1264-2007","Click-to-Adapt","111530-C",13/11/2007,,"123688","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18598,0,1,1,2,42,,"1265-2007","Click-to-Adapt","111528-C",13/11/2007,,"123689","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18599,0,1,3,1,3,,"1259-2007","DELYR","111419-C",08/11/2007,,"123976","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18600,0,1,3,1,3,,"1258-2007","TROPICAL FIESTA CY°ZONE","111438-C",08/11/2007,,"123975","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18601,0,1,1,1,5,,"1392-2007","ABL","111534-C",13/11/2007,,"123739","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18602,0,1,1,1,5,,"1395-2007","ABL PHARMA","111545-C",14/11/2007,,"123742","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18603,0,1,1,1,5,,"1398-2007","ABLBIODIETA","111554-C",14/11/2007,,"123745","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18604,0,1,1,1,5,,"1402-2007","ABLPHARMABIODIETA","111553-C",14/11/2007,,"123749","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18605,0,1,1,1,3,,"1391-2007","ABL","111535-C",13/11/2007,,"123738","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18606,0,1,1,1,3,,"1394-2007","ABL PHARMA","111543-C",14/11/2007,,"123741","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18607,0,1,1,1,32,,"1275-2007","VIVIR CRECIENDO, CRECER VIVIENDO","111747-C",03/12/2007,,"123695","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18608,0,1,1,1,,,"1332-2007","TODO LO QUE IMAGINAS","119396-C",29/05/2009,,"124001","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18609,0,1,1,1,30,,"1393-2007","ABL","111544-C",14/11/2007,,"123740","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18610,0,1,1,1,30,,"1396-2007","ABL PHARMA","111546-C",14/11/2007,,"123743","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18611,0,1,3,1,3,,"1383-2007","ABL PHARMA","111420-C",08/11/2007,,"124014","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18612,0,1,3,1,5,,"1384-2007","ABL PHARMA","111559-C",14/11/2007,,"124015","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18613,0,1,3,1,3,,"1385-2007","ABL PHARMA","111517-C",13/11/2007,,"124016","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18614,0,1,3,1,5,,"1386-2007","ABL PHARMA","111516-C",13/11/2007,,"124017","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18615,0,1,1,1,3,,"1397-2007","ABLBIODIETA","111556-C",14/11/2007,,"123744","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18616,0,1,1,1,30,,"1399-2007","ABLBIODIETA","111526-C",13/11/2007,,"123746","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18617,0,1,1,1,3,,"1401-2007","ABLPHARMABIODIETA","111558-C",14/11/2007,,"123748","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18618,0,1,1,1,30,,"1400-2007","ABLPHARMABIODIETA","111557-C",14/11/2007,,"123747","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18619,0,1,3,1,3,,"1387-2007","S SILESIA","111414-C",06/11/2007,,"124018","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18620,0,1,3,1,5,,"1388-2007","S SILESIA",,,,"124019","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18621,0,1,3,1,3,,"1389-2007","S SILESIA","111560-C",14/11/2007,,"124020","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18622,0,1,3,1,5,,"1390-2007","S SILESIA","111542-C",14/11/2007,,"124021","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18623,0,1,3,1,10,,"1333-2007","ThrombFlex","113475-C",20/05/2008,,"126442","3057",16/01/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18624,0,1,1,1,9,,"1334-2007","NEXANS","113443-C",20/05/2008,,"125101","3031",09/10/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18625,0,1,1,1,30,,"0765-1997","CAFELATES",,,,"76224","2017",24/07/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18626,0,1,3,1,32,,"1420-2007","ICE COOL",,,,"127435","3070",29/02/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18627,0,1,1,1,5,,"1421-2007","LOSAPRES",,,,"123758","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18628,0,1,1,1,5,,"1458-2007","ALEATEL","111792-C",06/12/2007,,"123785","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18629,0,1,1,1,5,,"1457-2007","DAEHA","111790-C",06/12/2007,,"123784","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18630,0,1,1,1,5,,"1456-2007","FEXIONEL","112108-C",24/12/2007,,"123783","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18631,0,1,1,1,5,,"1455-2007","PLIANCE","112107-C",24/12/2007,,"123782","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18632,0,1,1,1,5,,"1454-2007","XEGREX","111798-C",06/12/2007,,"123781","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18633,0,1,1,1,5,,"1617-2007","COROTEN",,,,"124336","3031",09/10/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18634,0,1,1,1,18,,"1459-2007","CH-57 - 666",,,,"131399","3129",09/10/2008,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
18635,0,1,1,1,25,,"1460-2007","CH-57 - 666",,,,"131400","3129",09/10/2008,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
18186,0,1,3,1,18,,"4044-2006","CAMPER","110332-C",22/08/2007,,"121622","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18187,0,1,3,1,3,,"4059-2006","SUN BY ME","110512-C",29/08/2007,,"121628","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18188,0,1,3,1,3,,"4060-2006","TOTEM CY° ZONE","110513-C",29/08/2007,,"121629","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18189,0,1,3,1,3,,"4061-2006","RENOVANCE L'BEL","109820-C",02/08/2007,,"121630","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18190,0,1,3,1,3,,"4062-2006","TRAX CY°ZONE","110511-C",29/08/2007,,"121631","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18191,0,1,1,1,5,,"4045-2006","CRONIPRES - 666",,,,"124081","3017",09/08/2007,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
18192,0,1,1,1,5,,"4046-2006","GAMALATE - 666",,,,"121344","2967",31/01/2007,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
18193,0,1,1,1,5,,"4048-2006","GAMALATE B6 - 666",,,,"121346","2967",31/01/2007,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
18194,0,1,1,1,5,,"4047-2006","OSTEOSAN","110580-C",30/08/2007,,"121345","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18195,0,1,1,1,1,,"0168-1995","CRYLCOAT","65432-C",27/02/1998,,"67061","1948",09/09/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18196,0,1,1,1,1,,"0166-1995","EBECRYL","65434-C",27/02/1998,,"67059","1948",09/09/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18197,0,1,1,1,1,,"0167-1995","UVEKOL","65433-C",27/02/1998,,"67060","1948",09/09/1996,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18213,0,1,2,1,32,,"4302-2006","DISEÑO TRIDIMENSIONAL","110587-C",30/08/2007,,"121704","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18214,0,1,3,1,9,,"4406-2006","A4","110374-C",23/08/2007,,"122314","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18215,0,1,1,1,5,,"4355-2006","DUOZOPT",,,,"121417","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18216,0,1,1,1,5,,"4354-2006","VIGIA","110160-C",20/08/2007,,"121416","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18217,0,1,1,1,5,,"4353-2006","ACTIBUTIN",,,,"121415","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18218,0,1,3,2,41,,"2147-2000","EL SITIO","87717-C",02/08/2002,,"93741","2267",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18219,0,1,3,2,38,,"2146-2000","EL SITIO","87716-C",02/08/2002,,"93740","2267",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18220,0,1,1,2,41,,"2145-2000","TU LUGAR EN INTERNET","91251-C",18/08/2003,,"93655","2267",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18221,0,1,1,2,38,,"2144-2000","TU LUGAR EN INTERNET","91250-C",18/09/2003,,"93654","2267",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18222,0,1,3,1,33,,"4800-2006","SANTA TERESA 1796 - RON ANTIGUO DE SOLERA",,,,"133164","3159",15/01/2009,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18223,0,1,1,1,3,,"4356-2006","ONYRIK","110163-C",20/08/2007,,"121418","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18224,0,1,1,1,16,,"3611-1997","DISCOVER-666","70807-C",11/02/1999,,"78796",,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
18225,0,1,1,1,5,,"4476-2006","HENOXIL","110134-C",20/08/2007,,"121459","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18226,0,1,1,1,5,,"4487-2006","DAPLEN","110474-C",28/08/2007,,"121470","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18227,0,1,1,1,5,,"4486-2006","EMEZOL","110334-C",22/08/2007,,"121469","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18228,0,1,1,1,5,,"4485-2006","IBAMES","110333-C",22/08/2007,,"121468","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18229,0,1,1,1,5,,"4484-2006","ALERFIX","110152-C",20/08/2007,,"121467","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18230,0,1,1,1,5,,"4483-2006","AERO-SAL",,,,"121466","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18231,0,1,1,1,5,,"4482-2006","AERO-SAL LF",,,,"121465","2995",16/05/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18232,0,1,1,1,5,,"4481-2006","GLITASEN","110507-C",28/08/2007,,"121464","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18233,0,1,1,1,5,,"4480-2006","GLITASEN - M","110447-C",27/08/2007,,"121463","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18234,0,1,1,1,5,,"4479-2006","MIAFEM",,,,"121462","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18235,0,1,1,1,5,,"4477-2006","PREGALEX",,,,"121460","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18236,0,1,1,1,16,,"5193-2006","DRAKE NORMA",,,,"122435","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18237,0,1,1,1,1,,"4507-2006","BIOSIL","111980-C",12/12/2007,,"124269","3017",09/08/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18238,0,1,5,1,33,,"4799-2006","DISEÑO",,,,"133163","3159",15/01/2009,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18239,0,1,1,1,10,,"4464-2006","CRONIPRES - 666","110133-C",20/08/2007,,"121454","2967",31/01/2007,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
18240,0,1,1,1,5,,"4478-2006","ARILEX","110489-C",28/08/2007,,"121461","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18241,0,1,1,1,3,,,"ALBIS","51661-C",18/09/1991,"60140-A","53299",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18242,0,1,1,1,3,,,"ANNABELLA","51660-C",18/09/1991,"60082-A","53300",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18243,0,1,1,1,3,,,"BALLERINA","51659-C",18/09/1991,"60119-A","53301",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18244,0,1,1,1,3,,,"ENTRETE","51658-C",18/09/1991,"60653-A","53302",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18245,0,1,1,1,3,,,"FUZOL","51656-C",18/09/1991,"59458-A","53304",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18246,0,1,1,1,3,,,"KERMY","51657-C",18/09/1991,"59459-A","53303",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18247,0,1,1,1,3,,,"SUAVELINA","51655-C",18/09/1991,"60654-A","53305",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18248,0,1,1,1,3,,"1456-1990","VITAPELINA","110928-C",26/09/2007,,"53306","1691",21/06/1991,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18249,0,1,1,1,3,,,"CELLITYS","45060-C",18/08/1986,"49420-A","45795",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18250,0,1,1,1,3,,,"RAYFILTER","45058-C",18/08/1986,"49421-A","45791",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18251,0,1,1,4,35,,"4535-2006","EL GALLO MAS GALLO","110526-C",29/08/2007,,"122701","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18252,0,1,1,1,5,,,"SYNFLORIX",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18253,0,1,1,1,5,,,"NUMIFIRIX",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18254,0,1,3,1,5,,"4676-2006","MUSTAD DIVISION VETERINARIA","110356-C",23/08/2007,,"122784","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18255,0,1,3,1,6,,"4674-2006","MUSTAD","110382-C",23/08/2007,,"122782","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18256,0,1,3,1,5,,"4675-2006","MUSTAD","110381-C",23/08/2007,,"122783","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18257,0,1,1,1,33,,,"POPULAR",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18258,0,1,1,2,42,,"4534-2006","TECNO ACCION","110376-C",23/08/2007,,"122700","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18259,0,1,1,1,9,,"4595-2006","Versity","110471-C",28/08/2007,,"121506","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18260,0,1,1,1,16,,"4596-2006","Versity","110338-C",22/08/2007,,"121507","2995",16/05/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18261,0,1,1,2,35,,"4597-2006","Versity","110337-C",22/08/2007,,"121508","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18262,0,1,1,2,38,,"4598-2006","Versity","110355-C",23/08/2007,,"121509","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18263,0,1,1,2,41,,"4599-2006","Versity","110342-C",22/08/2007,,"121510","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18264,0,1,1,2,42,,"4600-2006","Versity","110383-C",23/08/2007,,"121511","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18265,0,1,1,1,5,,"4601-2006","TORVA",,,,"121512","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18266,0,1,1,1,5,,"4602-2006","TORVAX",,,,"121513","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18267,0,1,1,1,5,,"1098-2003","APIREX","110652-C",04/09/2007,,"105327","2505",25/07/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18268,0,1,1,1,5,,"1099-2003","AVETOTAL","110653-C",04/09/2007,,"105328","2505",25/07/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18269,0,1,1,1,5,,"1103-2003","BEDGEN 40 PREMIX FA CONCENTRADO","110654-C",04/09/2007,,"105330","2505",25/07/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18270,0,1,1,1,5,,"1104-2003","VITELAR","110655-C",04/09/2007,,"105331","2505",25/07/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18271,0,1,1,1,5,,"1105-2003","FOSBAC PLUS T","110656-C",04/09/2007,,"105332","2505",25/07/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18272,0,1,1,1,5,,"0019-1996","ARICEPT-666","68266-C",21/10/1998,,"71736",,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
18273,0,1,1,1,5,,,"EISAI","23785-C",10/09/1969,"55399-A","22519",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18274,0,1,1,1,5,,,"SAMPOON","23789-C",10/09/1969,"55397-A","22524",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18275,0,1,1,1,5,,"0792-1998","PARIET","75597-C",29/10/1999,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18276,0,1,1,1,5,,,"MERISLON","49528-C",30/11/1989,"55400-A","49281",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18277,0,1,1,1,5,,,"ENICO","25768-C",16/04/1971,"58849-A","24912",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19237,0,1,1,1,25,,,"KAYSER","3857-C",26/07/1937,"70681-A",,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18278,0,1,1,1,5,,,"STROCAIN","29044-C",24/01/1974,"63427-A","27941",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18279,0,1,2,1,5,,,"STROCAIN","30037-C",19/12/1974,"63426-A","28997",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18280,0,1,3,1,5,,"0760-2004","PARIET","98741-C",05/04/2005,,"109723","2679",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18281,0,1,1,1,5,,"3029-1996","ERANZ","89555-C",24/03/2003,,"74032",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18282,0,1,1,1,5,,"0439-1998","SELBEX","73325-C",14/07/1999,,"80042",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18283,0,1,1,1,5,,,"NEUZYM","23788-C",10/09/1969,"55398-A","22523",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18284,0,1,1,1,5,,,"HOMOCLOMIN","49527-C",30/11/1989,"55396-A","49280",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18285,0,1,3,1,5,,,"HAEMOSOL","25776-C",16/04/1971,"58962-A","25195",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18287,0,1,1,1,5,,,"COLIOPAN","31489-C",11/02/1976,"66568-A","31339",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18288,0,1,1,1,5,,,"NEUQUINON","31488-C",11/02/1976,"66567-A","31338",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18289,0,1,1,1,5,,,"MYONAL","46600-C",30/11/1987,"52335-A","46862",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18290,0,1,1,1,5,,"4832-2006","FEMIPLUS","110434-C",27/08/2007,,"121530","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18292,0,1,1,1,5,,,"GROMAX","33195-C",20/04/1977,"68339-A","32775",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18293,0,1,1,1,5,,"4831-2006","LIPORVA","110440-C",27/08/2007,,"121529","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18308,0,1,3,1,3,,"4896-2006","ENAMORE","110314-C",22/08/2007,,"121994","2967",31/01/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18309,0,1,1,1,5,,"5261-2006","AVANDASTATIN","110749-C",10/09/2007,,"122452","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18310,0,1,1,1,5,,"5260-2006","AVANDASTAT","110763-C",10/09/2007,,"122451","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
